timestamp,power(W),energy(kWh)
2025-01-08 01:50:00,23.87,4.07565
2025-01-08 01:55:00,23.77,4.07763
2025-01-08 02:00:00,24.63,4.07968
2025-01-08 02:05:00,24.26,4.0817
2025-01-08 02:10:00,24.71,4.08376
2025-01-08 02:15:00,25.17,4.08586
2025-01-08 02:20:00,24.31,4.08789
2025-01-08 02:25:00,22.91,4.0898
2025-01-08 02:30:00,24.66,4.09185
2025-01-08 02:35:00,23.66,4.09382
2025-01-08 02:40:00,23.25,4.09576
2025-01-08 02:45:00,25.12,4.09785
2025-01-08 02:50:00,24.06,4.09986
2025-01-08 02:55:00,25.14,4.10195
2025-01-08 03:00:00,23.58,4.10392
2025-01-08 03:05:00,23.61,4.10589
2025-01-08 03:10:00,22.95,4.1078
2025-01-08 03:15:00,23.03,4.10972
2025-01-08 03:20:00,23.15,4.11165
2025-01-08 03:25:00,25.11,4.11374
2025-01-08 03:30:00,23.41,4.11569
2025-01-08 03:35:00,24.73,4.11775
2025-01-08 03:40:00,23.66,4.11972
2025-01-08 03:45:00,25.13,4.12182
2025-01-08 03:50:00,23.94,4.12381
2025-01-08 03:55:00,25.05,4.1259
2025-01-08 04:00:00,23.64,4.12787
2025-01-08 04:05:00,24.39,4.1299
2025-01-08 04:10:00,24.38,4.13193
2025-01-08 04:15:00,23.84,4.13392
2025-01-08 04:20:00,23.93,4.13591
2025-01-08 04:25:00,25.02,4.138
2025-01-08 04:30:00,25.0,4.14008
2025-01-08 04:35:00,23.45,4.14204
2025-01-08 04:40:00,24.97,4.14412
2025-01-08 04:45:00,25.17,4.14621
2025-01-08 04:50:00,22.87,4.14812
2025-01-08 04:55:00,23.23,4.15006
2025-01-08 05:00:00,23.67,4.15203
2025-01-08 05:05:00,23.89,4.15402
2025-01-08 05:10:00,24.4,4.15605
2025-01-08 05:15:00,25.14,4.15815
2025-01-08 05:20:00,23.67,4.16012
2025-01-08 05:25:00,24.5,4.16216
2025-01-08 05:30:00,23.05,4.16408
2025-01-08 05:35:00,24.61,4.16613
2025-01-08 05:40:00,24.7,4.16819
2025-01-08 05:45:00,24.54,4.17024
2025-01-08 05:50:00,24.69,4.17229
2025-01-08 05:55:00,24.43,4.17433
2025-01-08 06:00:00,25.18,4.17643
2025-01-08 06:05:00,24.91,4.1785
2025-01-08 06:10:00,23.14,4.18043
2025-01-08 06:15:00,24.59,4.18248
2025-01-08 06:20:00,23.36,4.18443
2025-01-08 06:25:00,22.93,4.18634
2025-01-08 06:30:00,22.82,4.18824
2025-01-08 06:35:00,23.87,4.19023
2025-01-08 06:40:00,24.23,4.19225
2025-01-08 06:45:00,24.02,4.19425
2025-01-08 06:50:00,23.71,4.19623
2025-01-08 06:55:00,23.68,4.1982
2025-01-08 07:00:00,24.17,4.20021
2025-01-08 07:05:00,24.39,4.20225
2025-01-08 07:10:00,22.96,4.20416
2025-01-08 07:15:00,24.51,4.2062
2025-01-08 07:20:00,23.74,4.20818
2025-01-08 07:25:00,23.05,4.2101
2025-01-08 07:30:00,23.37,4.21205
2025-01-08 07:35:00,22.81,4.21395
2025-01-08 07:40:00,23.7,4.21592
2025-01-08 07:45:00,23.75,4.2179
2025-01-08 07:50:00,24.48,4.21994
2025-01-08 07:55:00,22.98,4.22186
2025-01-08 08:00:00,24.74,4.22392
2025-01-08 08:05:00,24.22,4.22594
2025-01-08 08:10:00,24.07,4.22794
2025-01-08 08:15:00,23.89,4.22993
2025-01-08 08:20:00,24.87,4.23201
2025-01-08 08:25:00,24.31,4.23403
2025-01-08 08:30:00,25.18,4.23613
2025-01-08 08:35:00,23.74,4.23811
2025-01-08 08:40:00,24.72,4.24017
2025-01-08 08:45:00,23.12,4.2421
2025-01-08 08:50:00,22.99,4.24401
2025-01-08 08:55:00,24.92,4.24609
2025-01-08 09:00:00,22.85,4.24799
2025-01-08 09:05:00,24.06,4.25
2025-01-08 09:10:00,23.99,4.252
2025-01-08 09:15:00,24.45,4.25403
2025-01-08 09:20:00,24.62,4.25609
2025-01-08 09:25:00,24.27,4.25811
2025-01-08 09:30:00,23.21,4.26004
2025-01-08 09:35:00,24.9,4.26212
2025-01-08 09:40:00,23.16,4.26405
2025-01-08 09:45:00,25.03,4.26613
2025-01-08 09:50:00,23.27,4.26807
2025-01-08 09:55:00,25.07,4.27016
2025-01-08 10:00:00,25.06,4.27225
2025-01-08 10:05:00,24.1,4.27426
2025-01-08 10:10:00,23.26,4.2762
2025-01-08 10:15:00,24.13,4.27821
2025-01-08 10:20:00,22.83,4.28011
2025-01-08 10:25:00,24.79,4.28218
2025-01-08 10:30:00,22.85,4.28408
2025-01-08 10:35:00,23.02,4.286
2025-01-08 10:40:00,25.11,4.28809
2025-01-08 10:45:00,24.56,4.29014
2025-01-08 10:50:00,24.19,4.29215
2025-01-08 10:55:00,23.36,4.2941
2025-01-08 11:00:00,23.22,4.29604
2025-01-08 11:05:00,22.99,4.29795
2025-01-08 11:10:00,24.55,4.3
2025-01-08 11:15:00,23.01,4.30192
2025-01-08 11:20:00,23.15,4.30384
2025-01-08 11:25:00,25.09,4.30594
2025-01-08 11:30:00,23.36,4.30788
2025-01-08 11:35:00,24.59,4.30993
2025-01-08 11:40:00,23.79,4.31191
2025-01-08 11:45:00,23.38,4.31386
2025-01-08 11:50:00,23.84,4.31585
2025-01-08 11:55:00,25.08,4.31794
2025-01-08 12:00:00,23.03,4.31986
2025-01-08 12:05:00,25.12,4.32195
2025-01-08 12:10:00,24.18,4.32397
2025-01-08 12:15:00,24.58,4.32601
2025-01-08 12:20:00,23.59,4.32798
2025-01-08 12:25:00,23.37,4.32993
2025-01-08 12:30:00,22.93,4.33184
2025-01-08 12:35:00,24.44,4.33388
2025-01-08 12:40:00,24.46,4.33591
2025-01-08 12:45:00,24.82,4.33798
2025-01-08 12:50:00,22.96,4.3399
2025-01-08 12:55:00,25.07,4.34198
2025-01-08 13:00:00,23.85,4.34397
2025-01-08 13:05:00,23.87,4.34596
2025-01-08 13:10:00,23.8,4.34794
2025-01-08 13:15:00,24.61,4.35
2025-01-08 13:20:00,23.6,4.35196
2025-01-08 13:25:00,23.33,4.35391
2025-01-08 13:30:00,25.8,4.35606
2025-01-08 13:35:00,23.67,4.35803
2025-01-08 13:40:00,23.86,4.36002
2025-01-08 13:45:00,25.08,4.36211
2025-01-08 13:50:00,24.11,4.36412
2025-01-08 13:55:00,25.07,4.36621
2025-01-08 14:00:00,24.07,4.36821
2025-01-08 14:05:00,24.82,4.37028
2025-01-08 14:10:00,23.93,4.37227
2025-01-08 14:15:00,25.05,4.37436
2025-01-08 14:20:00,24.79,4.37643
2025-01-08 14:25:00,23.45,4.37838
2025-01-08 14:30:00,24.02,4.38038
2025-01-08 14:35:00,24.63,4.38244
2025-01-08 14:40:00,24.17,4.38445
2025-01-08 14:45:00,24.59,4.3865
2025-01-08 14:50:00,24.16,4.38851
2025-01-08 14:55:00,23.24,4.39045
2025-01-08 15:00:00,24.85,4.39252
2025-01-08 15:05:00,23.92,4.39451
2025-01-08 15:10:00,23.98,4.39651
2025-01-08 15:15:00,24.93,4.39859
2025-01-08 15:20:00,23.48,4.40055
2025-01-08 15:25:00,24.59,4.40259
2025-01-08 15:30:00,24.64,4.40465
2025-01-08 15:35:00,22.92,4.40656
2025-01-08 15:40:00,24.48,4.4086
2025-01-08 15:45:00,24.4,4.41063
2025-01-08 15:50:00,24.52,4.41267
2025-01-08 15:55:00,24.79,4.41474
2025-01-08 16:00:00,24.63,4.41679
2025-01-08 16:05:00,24.72,4.41885
2025-01-08 16:10:00,23.4,4.4208
2025-01-08 16:15:00,24.66,4.42286
2025-01-08 16:20:00,24.87,4.42493
2025-01-08 16:25:00,23.73,4.42691
2025-01-08 16:30:00,23.17,4.42884
2025-01-08 16:35:00,23.3,4.43078
2025-01-08 16:40:00,23.51,4.43274
2025-01-08 16:45:00,24.6,4.43479
2025-01-08 16:50:00,23.83,4.43677
2025-01-08 16:55:00,24.48,4.43881
2025-01-08 17:00:00,23.5,4.44077
2025-01-08 17:05:00,23.65,4.44274
2025-01-08 17:10:00,25.14,4.44484
2025-01-08 17:15:00,24.84,4.44691
2025-01-08 17:20:00,23.61,4.44888
2025-01-08 17:25:00,22.82,4.45078
2025-01-08 17:30:00,22.97,4.45269
2025-01-08 17:35:00,24.68,4.45475
2025-01-08 17:40:00,22.86,4.45665
2025-01-08 17:45:00,24.92,4.45873
2025-01-08 17:50:00,23.92,4.46072
2025-01-08 17:55:00,24.8,4.46279
2025-01-08 18:00:00,23.26,4.46473
2025-01-08 18:05:00,23.52,4.46669
2025-01-08 18:10:00,24.81,4.46876
2025-01-08 18:15:00,22.82,4.47066
2025-01-08 18:20:00,24.92,4.47273
2025-01-08 18:25:00,23.38,4.47468
2025-01-08 18:30:00,23.27,4.47662
2025-01-08 18:35:00,24.51,4.47866
2025-01-08 18:40:00,22.89,4.48057
2025-01-08 18:45:00,24.3,4.4826
2025-01-08 18:50:00,25.18,4.4847
2025-01-08 18:55:00,22.91,4.4866
2025-01-08 19:00:00,22.88,4.48851
2025-01-08 19:05:00,23.01,4.49043
2025-01-08 19:10:00,22.81,4.49233
2025-01-08 19:15:00,22.82,4.49423
2025-01-08 19:20:00,23.98,4.49623
2025-01-08 19:25:00,24.22,4.49825
2025-01-08 19:30:00,23.37,4.5002
2025-01-08 19:35:00,23.96,4.50219
2025-01-08 19:40:00,23.24,4.50413
2025-01-08 19:45:00,24.05,4.50613
2025-01-08 19:50:00,23.41,4.50808
2025-01-08 19:55:00,24.89,4.51016
2025-01-08 20:00:00,23.89,4.51215
2025-01-08 20:05:00,23.52,4.51411
2025-01-08 20:10:00,24.71,4.51617
2025-01-08 20:15:00,24.24,4.51819
2025-01-08 20:20:00,23.72,4.52017
2025-01-08 20:25:00,23.33,4.52211
2025-01-08 20:30:00,25.05,4.5242
2025-01-08 20:35:00,23.77,4.52618
2025-01-08 20:40:00,23.14,4.52811
2025-01-08 20:45:00,23.82,4.53009
2025-01-08 20:50:00,25.0,4.53217
2025-01-08 20:55:00,22.85,4.53408
2025-01-08 21:00:00,25.08,4.53617
2025-01-08 21:05:00,22.8,4.53807
2025-01-08 21:10:00,24.03,4.54007
2025-01-08 21:15:00,23.71,4.54205
2025-01-08 21:20:00,23.62,4.54402
2025-01-08 21:25:00,24.28,4.54604
2025-01-08 21:30:00,24.05,4.54804
2025-01-08 21:35:00,24.08,4.55005
2025-01-08 21:40:00,24.87,4.55212
2025-01-08 21:45:00,24.59,4.55417
2025-01-08 21:50:00,24.68,4.55623
2025-01-08 21:55:00,23.9,4.55822
2025-01-08 22:00:00,25.1,4.56031
2025-01-08 22:05:00,24.65,4.56236
2025-01-08 22:10:00,23.75,4.56434
2025-01-08 22:15:00,24.87,4.56642
2025-01-08 22:20:00,24.37,4.56845
2025-01-08 22:25:00,23.06,4.57037
2025-01-08 22:30:00,22.88,4.57228
2025-01-08 22:35:00,24.16,4.57429
2025-01-08 22:40:00,24.16,4.5763
2025-01-08 22:45:00,23.98,4.5783
2025-01-08 22:50:00,24.81,4.58037
2025-01-08 22:55:00,23.39,4.58232
2025-01-08 23:00:00,22.81,4.58422
2025-01-08 23:05:00,24.24,4.58624
2025-01-08 23:10:00,24.4,4.58827
2025-01-08 23:15:00,23.87,4.59026
2025-01-08 23:20:00,23.7,4.59224
2025-01-08 23:25:00,23.56,4.5942
2025-01-08 23:30:00,24.65,4.59625
2025-01-08 23:35:00,23.14,4.59818
2025-01-08 23:40:00,24.56,4.60023
2025-01-08 23:45:00,24.36,4.60226
2025-01-08 23:50:00,24.05,4.60426
2025-01-08 23:55:00,23.2,4.60619
2025-01-09 00:00:00,22.91,4.6081
2025-01-09 00:05:00,24.33,4.61013
2025-01-09 00:10:00,23.06,4.61205
2025-01-09 00:15:00,24.16,4.61407
2025-01-09 00:20:00,23.08,4.61599
2025-01-09 00:25:00,23.39,4.61794
2025-01-09 00:30:00,24.16,4.61995
2025-01-09 00:35:00,23.74,4.62193
2025-01-09 00:40:00,24.38,4.62396
2025-01-09 00:45:00,23.01,4.62588
2025-01-09 00:50:00,25.18,4.62798
2025-01-09 00:55:00,23.2,4.62991
2025-01-09 01:00:00,25.03,4.632
2025-01-09 01:05:00,23.21,4.63393
2025-01-09 01:10:00,24.26,4.63595
2025-01-09 01:15:00,24.71,4.63801
2025-01-09 01:20:00,25.13,4.64011
2025-01-09 01:25:00,24.42,4.64214
2025-01-09 01:30:00,22.95,4.64405
2025-01-09 01:35:00,23.84,4.64604
2025-01-09 01:40:00,23.04,4.64796
2025-01-09 01:45:00,23.42,4.64991
2025-01-09 01:50:00,25.14,4.65201
2025-01-09 01:55:00,24.24,4.65403
2025-01-09 02:00:00,24.81,4.65609
2025-01-09 02:05:00,23.35,4.65804
2025-01-09 02:10:00,23.74,4.66002
2025-01-09 02:15:00,22.88,4.66192
2025-01-09 02:20:00,23.72,4.6639
2025-01-09 02:25:00,24.19,4.66592
2025-01-09 02:30:00,23.74,4.66789
2025-01-09 02:35:00,24.56,4.66994
2025-01-09 02:40:00,23.76,4.67192
2025-01-09 02:45:00,23.52,4.67388
2025-01-09 02:50:00,24.09,4.67589
2025-01-09 02:55:00,23.22,4.67782
2025-01-09 03:00:00,24.8,4.67989
2025-01-09 03:05:00,23.16,4.68182
2025-01-09 03:10:00,24.53,4.68386
2025-01-09 03:15:00,23.35,4.68581
2025-01-09 03:20:00,23.97,4.68781
2025-01-09 03:25:00,23.71,4.68978
2025-01-09 03:30:00,24.25,4.6918
2025-01-09 03:35:00,24.65,4.69386
2025-01-09 03:40:00,24.11,4.69587
2025-01-09 03:45:00,25.07,4.69796
2025-01-09 03:50:00,22.96,4.69987
2025-01-09 03:55:00,23.28,4.70181
2025-01-09 04:00:00,25.15,4.7039
2025-01-09 04:05:00,23.52,4.70586
2025-01-09 04:10:00,23.25,4.7078
2025-01-09 04:15:00,24.77,4.70987
2025-01-09 04:20:00,23.22,4.7118
2025-01-09 04:25:00,23.8,4.71378
2025-01-09 04:30:00,23.63,4.71575
2025-01-09 04:35:00,23.71,4.71773
2025-01-09 04:40:00,23.15,4.71966
2025-01-09 04:45:00,23.19,4.72159
2025-01-09 04:50:00,22.81,4.72349
2025-01-09 04:55:00,24.78,4.72556
2025-01-09 05:00:00,23.31,4.7275
2025-01-09 05:05:00,25.0,4.72958
2025-01-09 05:10:00,23.29,4.73152
2025-01-09 05:15:00,24.15,4.73354
2025-01-09 05:20:00,23.75,4.73551
2025-01-09 05:25:00,24.8,4.73758
2025-01-09 05:30:00,23.37,4.73953
2025-01-09 05:35:00,22.84,4.74143
2025-01-09 05:40:00,23.36,4.74338
2025-01-09 05:45:00,24.75,4.74544
2025-01-09 05:50:00,22.18,4.74729
2025-01-09 05:55:00,23.65,4.74926
2025-01-09 06:00:00,24.64,4.75131
2025-01-09 06:05:00,23.63,4.75328
2025-01-09 06:10:00,24.23,4.7553
2025-01-09 06:15:00,25.0,4.75739
2025-01-09 06:20:00,24.42,4.75942
2025-01-09 06:25:00,24.15,4.76143
2025-01-09 06:30:00,24.99,4.76351
2025-01-09 06:35:00,24.12,4.76552
2025-01-09 06:40:00,24.1,4.76753
2025-01-09 06:45:00,23.55,4.7695
2025-01-09 06:50:00,25.09,4.77159
2025-01-09 06:55:00,24.11,4.7736
2025-01-09 07:00:00,24.95,4.77568
2025-01-09 07:05:00,24.21,4.77769
2025-01-09 07:10:00,24.34,4.77972
2025-01-09 07:15:00,24.88,4.78179
2025-01-09 07:20:00,23.14,4.78372
2025-01-09 07:25:00,22.91,4.78563
2025-01-09 07:30:00,23.52,4.78759
2025-01-09 07:35:00,23.95,4.78959
2025-01-09 07:40:00,23.57,4.79155
2025-01-09 07:45:00,24.87,4.79362
2025-01-09 07:50:00,22.85,4.79553
2025-01-09 07:55:00,24.64,4.79758
2025-01-09 08:00:00,23.0,4.7995
2025-01-09 08:05:00,24.3,4.80152
2025-01-09 08:10:00,24.53,4.80357
2025-01-09 08:15:00,23.79,4.80555
2025-01-09 08:20:00,24.68,4.80761
2025-01-09 08:25:00,24.05,4.80961
2025-01-09 08:30:00,25.07,4.8117
2025-01-09 08:35:00,25.06,4.81379
2025-01-09 08:40:00,24.52,4.81583
2025-01-09 08:45:00,25.1,4.81792
2025-01-09 08:50:00,23.78,4.8199
2025-01-09 08:55:00,24.65,4.82196
2025-01-09 09:00:00,24.87,4.82403
2025-01-09 09:05:00,23.28,4.82597
2025-01-09 09:10:00,22.97,4.82789
2025-01-09 09:15:00,24.83,4.82995
2025-01-09 09:20:00,23.84,4.83194
2025-01-09 09:25:00,24.8,4.83401
2025-01-09 09:30:00,23.13,4.83594
2025-01-09 09:35:00,24.49,4.83798
2025-01-09 09:40:00,22.82,4.83988
2025-01-09 09:45:00,24.07,4.84188
2025-01-09 09:50:00,24.34,4.84391
2025-01-09 09:55:00,24.7,4.84597
2025-01-09 10:00:00,22.83,4.84787
2025-01-09 10:05:00,22.8,4.84977
2025-01-09 10:10:00,22.82,4.85167
2025-01-09 10:15:00,23.83,4.85366
2025-01-09 10:20:00,25.02,4.85575
2025-01-09 10:25:00,23.19,4.85768
2025-01-09 10:30:00,23.94,4.85967
2025-01-09 10:35:00,23.32,4.86162
2025-01-09 10:40:00,24.83,4.86368
2025-01-09 10:45:00,24.5,4.86573
2025-01-09 10:50:00,25.05,4.86781
2025-01-09 10:55:00,24.13,4.86982
2025-01-09 11:00:00,24.9,4.8719
2025-01-09 11:05:00,24.48,4.87394
2025-01-09 11:10:00,24.61,4.87599
2025-01-09 11:15:00,24.67,4.87805
2025-01-09 11:20:00,23.35,4.87999
2025-01-09 11:25:00,23.55,4.88195
2025-01-09 11:30:00,23.61,4.88392
2025-01-09 11:35:00,23.66,4.88589
2025-01-09 11:40:00,23.25,4.88783
2025-01-09 11:45:00,23.66,4.8898
2025-01-09 11:50:00,23.17,4.89173
2025-01-09 11:55:00,23.04,4.89365
2025-01-09 12:00:00,25.13,4.89575
2025-01-09 12:05:00,23.71,4.89772
2025-01-09 12:10:00,23.82,4.89971
2025-01-09 12:15:00,24.44,4.90174
2025-01-09 12:20:00,23.8,4.90373
2025-01-09 12:25:00,23.77,4.90571
2025-01-09 12:30:00,22.8,4.90761
2025-01-09 12:35:00,24.82,4.90968
2025-01-09 12:40:00,25.0,4.91176
2025-01-09 12:45:00,23.1,4.91369
2025-01-09 12:50:00,23.33,4.91563
2025-01-09 12:55:00,23.11,4.91756
2025-01-09 13:00:00,23.58,4.91952
2025-01-09 13:05:00,22.88,4.92143
2025-01-09 13:10:00,23.94,4.92342
2025-01-09 13:15:00,23.64,4.92539
2025-01-09 13:20:00,23.02,4.92731
2025-01-09 13:25:00,24.58,4.92936
2025-01-09 13:30:00,23.65,4.93133
2025-01-09 13:35:00,23.01,4.93325
2025-01-09 13:40:00,25.18,4.93535
2025-01-09 13:45:00,25.01,4.93743
2025-01-09 13:50:00,24.31,4.93946
2025-01-09 13:55:00,24.21,4.94147
2025-01-09 14:00:00,23.1,4.9434
2025-01-09 14:05:00,24.09,4.94541
2025-01-09 14:10:00,23.48,4.94736
2025-01-09 14:15:00,24.38,4.94939
2025-01-09 14:20:00,23.06,4.95132
2025-01-09 14:25:00,24.67,4.95337
2025-01-09 14:30:00,23.44,4.95533
2025-01-09 14:35:00,24.32,4.95735
2025-01-09 14:40:00,23.41,4.9593
2025-01-09 14:45:00,23.82,4.96129
2025-01-09 14:50:00,23.67,4.96326
2025-01-09 14:55:00,25.12,4.96535
2025-01-09 15:00:00,23.56,4.96732
2025-01-09 15:05:00,24.2,4.96933
2025-01-09 15:10:00,23.68,4.97131
2025-01-09 15:15:00,23.62,4.97328
2025-01-09 15:20:00,24.03,4.97528
2025-01-09 15:25:00,24.28,4.9773
2025-01-09 15:30:00,22.97,4.97921
2025-01-09 15:35:00,24.75,4.98128
2025-01-09 15:40:00,23.34,4.98322
2025-01-09 15:45:00,24.64,4.98528
2025-01-09 15:50:00,24.27,4.9873
2025-01-09 15:55:00,25.09,4.98939
2025-01-09 16:00:00,24.36,4.99142
2025-01-09 16:05:00,23.22,4.99335
2025-01-09 16:10:00,24.37,4.99539
2025-01-09 16:15:00,24.01,4.99739
2025-01-09 16:20:00,24.73,4.99945
2025-01-09 16:25:00,23.8,5.00143
2025-01-09 16:30:00,23.77,5.00341
2025-01-09 16:35:00,24.3,5.00544
2025-01-09 16:40:00,23.22,5.00737
2025-01-09 16:45:00,24.24,5.00939
2025-01-09 16:50:00,24.03,5.01139
2025-01-09 16:55:00,24.7,5.01345
2025-01-09 17:00:00,23.98,5.01545
2025-01-09 17:05:00,25.16,5.01755
2025-01-09 17:10:00,24.38,5.01958
2025-01-09 17:15:00,23.83,5.02157
2025-01-09 17:20:00,23.15,5.02349
2025-01-09 17:25:00,25.14,5.02559
2025-01-09 17:30:00,24.72,5.02765
2025-01-09 17:35:00,23.67,5.02962
2025-01-09 17:40:00,24.16,5.03164
2025-01-09 17:45:00,23.34,5.03358
2025-01-09 17:50:00,24.29,5.0356
2025-01-09 17:55:00,23.71,5.03758
2025-01-09 18:00:00,22.83,5.03948
2025-01-09 18:05:00,24.72,5.04154
2025-01-09 18:10:00,23.7,5.04352
2025-01-09 18:15:00,23.61,5.04549
2025-01-09 18:20:00,25.11,5.04758
2025-01-09 18:25:00,23.85,5.04957
2025-01-09 18:30:00,23.53,5.05153
2025-01-09 18:35:00,24.94,5.0536
2025-01-09 18:40:00,24.4,5.05564
2025-01-09 18:45:00,25.14,5.05773
2025-01-09 18:50:00,22.92,5.05964
2025-01-09 18:55:00,23.07,5.06157
2025-01-09 19:00:00,23.35,5.06351
2025-01-09 19:05:00,24.04,5.06551
2025-01-09 19:10:00,23.7,5.06749
2025-01-09 19:15:00,23.59,5.06946
2025-01-09 19:20:00,24.69,5.07151
2025-01-09 19:25:00,23.0,5.07343
2025-01-09 19:30:00,23.77,5.07541
2025-01-09 19:35:00,23.98,5.07741
2025-01-09 19:40:00,23.29,5.07935
2025-01-09 19:45:00,25.15,5.08145
2025-01-09 19:50:00,24.8,5.08351
2025-01-09 19:55:00,25.18,5.08561
2025-01-09 20:00:00,24.67,5.08767
2025-01-09 20:05:00,23.79,5.08965
2025-01-09 20:10:00,24.34,5.09168
2025-01-09 20:15:00,23.45,5.09363
2025-01-09 20:20:00,23.09,5.09556
2025-01-09 20:25:00,23.71,5.09753
2025-01-09 20:30:00,24.22,5.09955
2025-01-09 20:35:00,23.14,5.10148
2025-01-09 20:40:00,25.11,5.10357
2025-01-09 20:45:00,23.14,5.1055
2025-01-09 20:50:00,24.37,5.10753
2025-01-09 20:55:00,22.88,5.10944
2025-01-09 21:00:00,22.97,5.11135
2025-01-09 21:05:00,23.35,5.1133
2025-01-09 21:10:00,24.0,5.1153
2025-01-09 21:15:00,24.55,5.11734
2025-01-09 21:20:00,25.03,5.11943
2025-01-09 21:25:00,24.68,5.12148
2025-01-09 21:30:00,24.9,5.12356
2025-01-09 21:35:00,24.86,5.12563
2025-01-09 21:40:00,24.98,5.12771
2025-01-09 21:45:00,24.21,5.12973
2025-01-09 21:50:00,23.19,5.13166
2025-01-09 21:55:00,24.79,5.13373
2025-01-09 22:00:00,24.14,5.13574
2025-01-09 22:05:00,23.81,5.13772
2025-01-09 22:10:00,22.83,5.13963
2025-01-09 22:15:00,25.16,5.14172
2025-01-09 22:20:00,24.08,5.14373
2025-01-09 22:25:00,24.21,5.14575
2025-01-09 22:30:00,23.6,5.14771
2025-01-09 22:35:00,24.23,5.14973
2025-01-09 22:40:00,22.86,5.15164
2025-01-09 22:45:00,23.08,5.15356
2025-01-09 22:50:00,24.54,5.15561
2025-01-09 22:55:00,24.46,5.15764
2025-01-09 23:00:00,23.22,5.15958
2025-01-09 23:05:00,24.84,5.16165
2025-01-09 23:10:00,25.11,5.16374
2025-01-09 23:15:00,25.16,5.16584
2025-01-09 23:20:00,23.65,5.16781
2025-01-09 23:25:00,23.83,5.1698
2025-01-09 23:30:00,23.69,5.17177
2025-01-09 23:35:00,24.99,5.17385
2025-01-09 23:40:00,24.11,5.17586
2025-01-09 23:45:00,24.14,5.17787
2025-01-09 23:50:00,24.15,5.17989
2025-01-09 23:55:00,22.83,5.18179
2025-01-10 00:00:00,23.41,5.18374
2025-01-10 00:05:00,23.58,5.1857
2025-01-10 00:10:00,23.7,5.18768
2025-01-10 00:15:00,24.4,5.18971
2025-01-10 00:20:00,23.56,5.19168
2025-01-10 00:25:00,23.71,5.19365
2025-01-10 00:30:00,24.36,5.19568
2025-01-10 00:35:00,23.93,5.19768
2025-01-10 00:40:00,24.81,5.19974
2025-01-10 00:45:00,22.96,5.20166
2025-01-10 00:50:00,23.6,5.20362
2025-01-10 00:55:00,23.12,5.20555
2025-01-10 01:00:00,23.13,5.20748
2025-01-10 01:05:00,24.1,5.20948
2025-01-10 01:10:00,23.89,5.21148
2025-01-10 01:15:00,24.04,5.21348
2025-01-10 01:20:00,24.36,5.21551
2025-01-10 01:25:00,23.75,5.21749
2025-01-10 01:30:00,24.46,5.21953
2025-01-10 01:35:00,23.53,5.22149
2025-01-10 01:40:00,24.8,5.22355
2025-01-10 01:45:00,24.11,5.22556
2025-01-10 01:50:00,23.67,5.22753
2025-01-10 01:55:00,24.96,5.22962
2025-01-10 02:00:00,25.06,5.2317
2025-01-10 02:05:00,22.87,5.23361
2025-01-10 02:10:00,24.74,5.23567
2025-01-10 02:15:00,25.19,5.23777
2025-01-10 02:20:00,23.28,5.23971
2025-01-10 02:25:00,24.05,5.24171
2025-01-10 02:30:00,23.96,5.24371
2025-01-10 02:35:00,23.69,5.24568
2025-01-10 02:40:00,23.14,5.24761
2025-01-10 02:45:00,22.95,5.24953
2025-01-10 02:50:00,23.13,5.25145
2025-01-10 02:55:00,24.59,5.2535
2025-01-10 03:00:00,24.99,5.25558
2025-01-10 03:05:00,23.93,5.25758
2025-01-10 03:10:00,24.83,5.25965
2025-01-10 03:15:00,23.42,5.2616
2025-01-10 03:20:00,23.89,5.26359
2025-01-10 03:25:00,23.75,5.26557
2025-01-10 03:30:00,23.89,5.26756
2025-01-10 03:35:00,23.48,5.26952
2025-01-10 03:40:00,23.33,5.27146
2025-01-10 03:45:00,24.25,5.27348
2025-01-10 03:50:00,23.07,5.2754
2025-01-10 03:55:00,24.3,5.27743
2025-01-10 04:00:00,25.02,5.27951
2025-01-10 04:05:00,23.26,5.28145
2025-01-10 04:10:00,23.44,5.28341
2025-01-10 04:15:00,22.98,5.28532
2025-01-10 04:20:00,23.99,5.28732
2025-01-10 04:25:00,23.83,5.2893
2025-01-10 04:30:00,24.79,5.29137
2025-01-10 04:35:00,24.9,5.29345
2025-01-10 04:40:00,24.79,5.29551
2025-01-10 04:45:00,23.21,5.29745
2025-01-10 04:50:00,24.38,5.29948
2025-01-10 04:55:00,24.01,5.30148
2025-01-10 05:00:00,24.84,5.30355
2025-01-10 05:05:00,24.85,5.30562
2025-01-10 05:10:00,23.7,5.30759
2025-01-10 05:15:00,23.8,5.30958
2025-01-10 05:20:00,24.17,5.31159
2025-01-10 05:25:00,25.0,5.31368
2025-01-10 05:30:00,24.93,5.31575
2025-01-10 05:35:00,25.11,5.31785
2025-01-10 05:40:00,23.94,5.31984
2025-01-10 05:45:00,24.86,5.32191
2025-01-10 05:50:00,23.96,5.32391
2025-01-10 05:55:00,23.68,5.32588
2025-01-10 06:00:00,23.51,5.32784
2025-01-10 06:05:00,24.41,5.32988
2025-01-10 06:10:00,23.35,5.33182
2025-01-10 06:15:00,23.32,5.33377
2025-01-10 06:20:00,23.66,5.33574
2025-01-10 06:25:00,23.45,5.33769
2025-01-10 06:30:00,23.44,5.33964
2025-01-10 06:35:00,23.82,5.34163
2025-01-10 06:40:00,23.17,5.34356
