timestamp,power(W),energy(kWh)
1/26/2025 17:40,24.72,14.82187
1/26/2025 17:45,24.38,14.8239
1/26/2025 17:50,24.11,14.82591
1/26/2025 17:55,23.4,14.82786
1/26/2025 18:00,24.29,14.82989
1/26/2025 18:05,22.92,14.8318
1/26/2025 18:10,24.04,14.8338
1/26/2025 18:15,24.71,14.83586
1/26/2025 18:20,23.52,14.83782
1/26/2025 18:25,24.73,14.83988
1/26/2025 18:30,22.82,14.84178
1/26/2025 18:35,24.38,14.84381
1/26/2025 18:40,25,14.8459
1/26/2025 18:45,24.71,14.84796
1/26/2025 18:50,24.03,14.84996
1/26/2025 18:55,23.91,14.85195
1/26/2025 19:00,23.79,14.85393
1/26/2025 19:05,24.4,14.85597
1/26/2025 19:10,25.13,14.85806
1/26/2025 19:15,23.04,14.85998
1/26/2025 19:20,24.5,14.86202
1/26/2025 19:25,23.36,14.86397
1/26/2025 19:30,22.88,14.86588
1/26/2025 19:35,24.91,14.86795
1/26/2025 19:40,23.45,14.86991
1/26/2025 19:45,23.29,14.87185
1/26/2025 19:50,23.53,14.87381
1/26/2025 19:55,23.48,14.87577
1/26/2025 20:00,24.62,14.87782
1/26/2025 20:05,24.3,14.87984
1/26/2025 20:10,24.24,14.88186
1/26/2025 20:15,25.1,14.88395
1/26/2025 20:20,25.1,14.88605
1/26/2025 20:25,23.21,14.88798
1/26/2025 20:30,24.45,14.89002
1/26/2025 20:35,23.21,14.89195
1/26/2025 20:40,23.41,14.8939
1/26/2025 20:45,24.77,14.89597
1/26/2025 20:50,24.75,14.89803
1/26/2025 20:55,24.18,14.90004
1/26/2025 21:00,24.84,14.90211
1/26/2025 21:05,25.03,14.9042
1/26/2025 21:10,22.68,14.90609
1/26/2025 21:15,24.59,14.90814
1/26/2025 21:20,23.56,14.9101
1/26/2025 21:25,23.05,14.91202
1/26/2025 21:30,23.74,14.914
1/26/2025 21:35,24.52,14.91604
1/26/2025 21:40,23.31,14.91799
1/26/2025 21:45,25.01,14.92007
1/26/2025 21:50,24.98,14.92215
1/26/2025 21:55,23,14.92407
1/26/2025 22:00,23.84,14.92606
1/26/2025 22:05,22.96,14.92797
1/26/2025 22:10,24.79,14.93004
1/26/2025 22:15,24.78,14.9321
1/26/2025 22:20,23.68,14.93407
1/26/2025 22:25,23.82,14.93606
1/26/2025 22:30,24.9,14.93813
1/26/2025 22:35,24.41,14.94017
1/26/2025 22:40,24.74,14.94223
1/26/2025 22:45,24.53,14.94427
1/26/2025 22:50,24.44,14.94631
1/26/2025 22:55,24.71,14.94837
1/26/2025 23:00,24.37,14.9504
1/26/2025 23:05,24.05,14.95241
1/26/2025 23:10,23.52,14.95436
1/26/2025 23:15,24.49,14.95641
1/26/2025 23:20,24.99,14.95849
1/26/2025 23:25,24,14.96049
1/26/2025 23:30,24.41,14.96252
1/26/2025 23:35,24.78,14.96459
1/26/2025 23:40,24.23,14.96661
1/26/2025 23:45,24.74,14.96867
1/26/2025 23:50,25.1,14.97076
1/26/2025 23:55,23.45,14.97271
1/27/2025 0:00,24.91,14.97479
1/27/2025 0:05,23.15,14.97672
1/27/2025 0:10,24.09,14.97872
1/27/2025 0:15,24.45,14.98076
1/27/2025 0:20,22.88,14.98267
1/27/2025 0:25,23.08,14.98459
1/27/2025 0:30,24.45,14.98663
1/27/2025 0:35,23.59,14.98859
1/27/2025 0:40,23.86,14.99058
1/27/2025 0:45,24.09,14.99259
1/27/2025 0:50,24.09,14.9946
1/27/2025 0:55,24.58,14.99665
1/27/2025 1:00,24,14.99865
1/27/2025 1:05,25.13,15.00074
1/27/2025 1:10,24.8,15.00281
1/27/2025 1:15,24.94,15.00489
1/27/2025 1:20,24.89,15.00696
1/27/2025 1:25,24.96,15.00904
1/27/2025 1:30,24.57,15.01109
1/27/2025 1:35,23.52,15.01305
1/27/2025 1:40,24.92,15.01512
1/27/2025 1:45,24.04,15.01713
1/27/2025 1:50,24.62,15.01918
1/27/2025 1:55,24.21,15.0212
1/27/2025 2:00,24.53,15.02324
1/27/2025 2:05,24.22,15.02526
1/27/2025 2:10,24.26,15.02728
1/27/2025 2:15,23.7,15.02925
1/27/2025 2:20,25,15.03134
1/27/2025 2:25,24,15.03334
1/27/2025 2:30,24.08,15.03534
1/27/2025 2:35,24.96,15.03742
1/27/2025 2:40,22.81,15.03933
1/27/2025 2:45,23.35,15.04127
1/27/2025 2:50,24.01,15.04327
1/27/2025 2:55,22.87,15.04518
1/27/2025 3:00,23.19,15.04711
1/27/2025 3:05,23.16,15.04904
1/27/2025 3:10,23.71,15.05102
1/27/2025 3:15,23.32,15.05296
1/27/2025 3:20,25.03,15.05505
1/27/2025 3:25,24.43,15.05708
1/27/2025 3:30,24.16,15.0591
1/27/2025 3:35,24.01,15.0611
1/27/2025 3:40,23.06,15.06302
1/27/2025 3:45,24.77,15.06508
1/27/2025 3:50,24.79,15.06715
1/27/2025 3:55,22.99,15.06906
1/27/2025 4:00,23.94,15.07106
1/27/2025 4:05,24.52,15.0731
1/27/2025 4:10,23.11,15.07503
1/27/2025 4:15,23.34,15.07697
1/27/2025 4:20,23.07,15.0789
1/27/2025 4:25,24.2,15.08091
1/27/2025 4:30,24.71,15.08297
1/27/2025 4:35,23.82,15.08496
1/27/2025 4:40,24.28,15.08698
1/27/2025 4:45,23.05,15.0889
1/27/2025 4:50,24.9,15.09098
1/27/2025 4:55,23.65,15.09295
1/27/2025 5:00,23.91,15.09494
1/27/2025 5:05,23.18,15.09687
1/27/2025 5:10,24.59,15.09892
1/27/2025 5:15,24.62,15.10097
1/27/2025 5:20,23.33,15.10292
1/27/2025 5:25,23.59,15.10488
1/27/2025 5:30,24.84,15.10695
1/27/2025 5:35,23.91,15.10894
1/27/2025 5:40,24.96,15.11102
1/27/2025 5:45,23.08,15.11295
1/27/2025 5:50,25.16,15.11504
1/27/2025 5:55,24.92,15.11712
1/27/2025 6:00,24.27,15.11914
1/27/2025 6:05,24.44,15.12118
1/27/2025 6:10,23.66,15.12315
1/27/2025 6:15,23.16,15.12508
1/27/2025 6:20,23.2,15.12702
1/27/2025 6:25,25.11,15.12911
1/27/2025 6:30,22.97,15.13102
1/27/2025 6:35,24.37,15.13305
1/27/2025 6:40,24.35,15.13508
1/27/2025 6:45,23.3,15.13702
1/27/2025 6:50,24.27,15.13905
1/27/2025 6:55,22.83,15.14095
1/27/2025 7:00,22.9,15.14286
1/27/2025 7:05,23.11,15.14478
1/27/2025 7:10,23.8,15.14677
1/27/2025 7:15,23.1,15.14869
1/27/2025 7:20,24.47,15.15073
1/27/2025 7:25,24.38,15.15276
1/27/2025 7:30,23.87,15.15475
1/27/2025 7:35,23.46,15.15671
1/27/2025 7:40,23.97,15.1587
1/27/2025 7:45,24.19,15.16072
1/27/2025 7:50,24.88,15.16279
1/27/2025 7:55,25.61,15.16493
1/27/2025 8:00,24.21,15.16694
1/27/2025 8:05,25,15.16903
1/27/2025 8:10,24.23,15.17105
1/27/2025 8:15,25.02,15.17313
1/27/2025 8:20,24.88,15.17521
1/27/2025 8:25,24.83,15.17727
1/27/2025 8:30,23.62,15.17924
1/27/2025 8:35,23.63,15.18121
1/27/2025 8:40,23.53,15.18317
1/27/2025 8:45,24.31,15.1852
1/27/2025 8:50,24.15,15.18721
1/27/2025 8:55,23.09,15.18913
1/27/2025 9:00,23.89,15.19113
1/27/2025 9:05,24.32,15.19315
1/27/2025 9:10,25.16,15.19525
1/27/2025 9:15,23.75,15.19723
1/27/2025 9:20,24.95,15.19931
1/27/2025 9:25,23.54,15.20127
1/27/2025 9:30,24.04,15.20327
1/27/2025 9:35,23.4,15.20522
1/27/2025 9:40,24.49,15.20726
1/27/2025 9:45,24.27,15.20929
1/27/2025 9:50,25.07,15.21138
1/27/2025 9:55,25.16,15.21347
1/27/2025 10:00,24.05,15.21548
1/27/2025 10:05,24.83,15.21754
1/27/2025 10:10,22.84,15.21945
1/27/2025 10:15,23.13,15.22138
1/27/2025 10:20,24.02,15.22338
1/27/2025 10:25,25.02,15.22546
1/27/2025 10:30,23.57,15.22743
1/27/2025 10:35,23.72,15.2294
1/27/2025 10:40,22.9,15.23131
1/27/2025 10:45,25.05,15.2334
1/27/2025 10:50,23.4,15.23535
1/27/2025 10:55,23.55,15.23731
1/27/2025 11:00,24.82,15.23938
1/27/2025 11:05,23.23,15.24132
1/27/2025 11:10,23.94,15.24331
1/27/2025 11:15,24.43,15.24535
1/27/2025 11:20,23.26,15.24728
1/27/2025 11:25,24.83,15.24935
1/27/2025 11:30,24,15.25135
1/27/2025 11:35,23.34,15.2533
1/27/2025 11:40,24.44,15.25534
1/27/2025 11:45,23.77,15.25732
1/27/2025 11:50,24.3,15.25934
1/27/2025 11:55,23.66,15.26131
1/27/2025 12:00,24.29,15.26334
1/27/2025 12:05,23.51,15.2653
1/27/2025 12:10,23.7,15.26727
1/27/2025 12:15,24.46,15.26931
1/27/2025 12:20,23.56,15.27127
1/27/2025 12:25,24.76,15.27333
1/27/2025 12:30,24.53,15.27538
1/27/2025 12:35,24.48,15.27742
1/27/2025 12:40,24.19,15.27943
1/27/2025 12:45,24.99,15.28152
1/27/2025 12:50,24.31,15.28354
1/27/2025 12:55,23.31,15.28549
1/27/2025 13:00,24.03,15.28749
1/27/2025 13:05,22.98,15.2894
1/27/2025 13:10,24.88,15.29148
1/27/2025 13:15,24.36,15.29351
1/27/2025 13:20,25.07,15.2956
1/27/2025 13:25,23.62,15.29756
1/27/2025 13:30,24.92,15.29964
1/27/2025 13:35,23.92,15.30163
1/27/2025 13:40,23.14,15.30356
1/27/2025 13:45,24.21,15.30558
1/27/2025 13:50,24.46,15.30762
1/27/2025 13:55,23.16,15.30955
1/27/2025 14:00,23.36,15.31149
1/27/2025 14:05,23.06,15.31342
1/27/2025 14:10,24.53,15.31546
1/27/2025 14:15,23.12,15.31739
1/27/2025 14:20,24.83,15.31946
1/27/2025 14:25,24.18,15.32147
1/27/2025 14:30,23.98,15.32347
1/27/2025 14:35,24.03,15.32547
1/27/2025 14:40,23.58,15.32744
1/27/2025 14:45,23.18,15.32937
1/27/2025 14:50,24.03,15.33137
1/27/2025 14:55,24.76,15.33344
1/27/2025 15:00,23.46,15.33539
1/27/2025 15:05,23.34,15.33734
1/27/2025 15:10,23.6,15.3393
1/27/2025 15:15,24.18,15.34132
1/27/2025 15:20,24.19,15.34333
1/27/2025 15:25,23.92,15.34533
1/27/2025 15:30,24.03,15.34733
1/27/2025 15:35,23.92,15.34932
1/27/2025 15:40,24.64,15.35138
1/27/2025 15:45,24.61,15.35343
1/27/2025 15:50,24.77,15.35549
1/27/2025 15:55,23.96,15.35749
1/27/2025 16:00,24.85,15.35956
1/27/2025 16:05,24.08,15.36156
1/27/2025 16:10,24.01,15.36356
1/27/2025 16:15,22.84,15.36547
1/27/2025 16:20,23.39,15.36742
1/27/2025 16:25,25.13,15.36951
1/27/2025 16:30,23.73,15.37149
1/27/2025 16:35,22.86,15.37339
1/27/2025 16:40,23.13,15.37532
1/27/2025 16:45,24.56,15.37737
1/27/2025 16:50,24.97,15.37945
1/27/2025 16:55,23.95,15.38144
1/27/2025 17:00,24.19,15.38346
1/27/2025 17:05,22.87,15.38537
1/27/2025 17:10,24.31,15.38739
1/27/2025 17:15,23.14,15.38932
1/27/2025 17:20,23.34,15.39126
1/27/2025 17:25,24.05,15.39327
1/27/2025 17:30,23.78,15.39525
1/27/2025 17:35,23.96,15.39725
1/27/2025 17:40,24.51,15.39929
1/27/2025 17:45,22.82,15.40119
1/27/2025 17:50,23.21,15.40312
1/27/2025 17:55,22.84,15.40503
1/27/2025 18:00,24.89,15.4071
1/27/2025 18:05,24.34,15.40913
1/27/2025 18:10,25.19,15.41123
1/27/2025 18:15,24.27,15.41325
1/27/2025 18:20,25,15.41534
1/27/2025 18:25,24.68,15.41739
1/27/2025 18:30,23.4,15.41934
1/27/2025 18:35,23.48,15.4213
1/27/2025 18:40,24.04,15.4233
1/27/2025 18:45,23.27,15.42524
1/27/2025 18:50,23.38,15.42719
1/27/2025 18:55,23.69,15.42916
1/27/2025 19:00,24.33,15.43119
1/27/2025 19:05,24.66,15.43325
1/27/2025 19:10,23.96,15.43524
1/27/2025 19:15,25.08,15.43733
1/27/2025 19:20,23.7,15.43931
1/27/2025 19:25,23.81,15.44129
1/27/2025 19:30,25.17,15.44339
1/27/2025 19:35,24.73,15.44545
1/27/2025 19:40,24.62,15.4475
1/27/2025 19:45,23.81,15.44949
1/27/2025 19:50,23.76,15.45147
1/27/2025 19:55,25.18,15.45356
1/27/2025 20:00,24.43,15.4556
1/27/2025 20:05,24.3,15.45762
1/27/2025 20:10,23.36,15.45957
1/27/2025 20:15,24.37,15.4616
1/27/2025 20:20,23.32,15.46354
1/27/2025 20:25,24.4,15.46558
1/27/2025 20:30,23.25,15.46752
1/27/2025 20:35,24.72,15.46958
1/27/2025 20:40,22.9,15.47148
1/27/2025 20:45,25.16,15.47358
1/27/2025 20:50,23.72,15.47556
1/27/2025 20:55,23.45,15.47751
1/27/2025 21:00,23.85,15.4795
1/27/2025 21:05,24.64,15.48155
1/27/2025 21:10,24.73,15.48361
1/27/2025 21:15,23.96,15.48561
1/27/2025 21:20,24.66,15.48767
1/27/2025 21:25,25.07,15.48976
1/27/2025 21:30,23.99,15.49175
1/27/2025 21:35,25.19,15.49385
1/27/2025 21:40,23.15,15.49578
1/27/2025 21:45,24.06,15.49779
1/27/2025 21:50,24.39,15.49982
1/27/2025 21:55,24.26,15.50184
1/27/2025 22:00,23.57,15.50381
1/27/2025 22:05,22.81,15.50571
1/27/2025 22:10,25.03,15.50779
1/27/2025 22:15,23.85,15.50978
1/27/2025 22:20,25.19,15.51188
1/27/2025 22:25,25.18,15.51398
1/27/2025 22:30,25.03,15.51606
1/27/2025 22:35,24.33,15.51809
1/27/2025 22:40,24.77,15.52016
1/27/2025 22:45,23.46,15.52211
1/27/2025 22:50,24.25,15.52413
1/27/2025 22:55,23.46,15.52609
1/27/2025 23:00,24.13,15.5281
1/27/2025 23:05,24.49,15.53014
1/27/2025 23:10,25.05,15.53223
1/27/2025 23:15,24.35,15.53425
1/27/2025 23:20,23.44,15.53621
1/27/2025 23:25,23.85,15.5382
1/27/2025 23:30,23.26,15.54013
1/27/2025 23:35,23.04,15.54205
1/27/2025 23:40,23.17,15.54399
1/27/2025 23:45,23.72,15.54596
1/27/2025 23:50,24.15,15.54797
1/27/2025 23:55,24.46,15.55001
1/28/2025 0:00,24.2,15.55203
1/28/2025 0:05,24.66,15.55408
1/28/2025 0:10,24.13,15.55609
1/28/2025 0:15,24.35,15.55812
1/28/2025 0:20,22.82,15.56003
1/28/2025 0:25,24.16,15.56204
1/28/2025 0:30,23.42,15.56399
1/28/2025 0:35,23.09,15.56591
1/28/2025 0:40,23.8,15.5679
1/28/2025 0:45,23.38,15.56985
1/28/2025 0:50,24.26,15.57187
1/28/2025 0:55,22.87,15.57377
1/28/2025 1:00,23.67,15.57575
1/28/2025 1:05,23.39,15.57769
1/28/2025 1:10,24.34,15.57972
1/28/2025 1:15,24.91,15.5818
1/28/2025 1:20,24.78,15.58386
1/28/2025 1:25,24.39,15.5859
1/28/2025 1:30,23.49,15.58785
1/28/2025 1:35,23.17,15.58979
1/28/2025 1:40,24.5,15.59183
1/28/2025 1:45,24.27,15.59385
1/28/2025 1:50,23.96,15.59585
1/28/2025 1:55,23.49,15.5978
1/28/2025 2:00,25.07,15.59989
1/28/2025 2:05,23.63,15.60186
1/28/2025 2:10,23.43,15.60381
1/28/2025 2:15,23.82,15.6058
1/28/2025 2:20,22.95,15.60771
1/28/2025 2:25,25.03,15.6098
1/28/2025 2:30,23.48,15.61175
1/28/2025 2:35,24.43,15.61379
1/28/2025 2:40,23.51,15.61575
1/28/2025 2:45,25.14,15.61784
1/28/2025 2:50,24.03,15.61985
1/28/2025 2:55,23.33,15.62179
1/28/2025 3:00,24.26,15.62381
1/28/2025 3:05,23.1,15.62574
1/28/2025 3:10,22.81,15.62764
1/28/2025 3:15,22.91,15.62955
1/28/2025 3:20,24.28,15.63157
1/28/2025 3:25,24.33,15.6336
1/28/2025 3:30,23.63,15.63557
1/28/2025 3:35,23.07,15.63749
1/28/2025 3:40,23.14,15.63942
1/28/2025 3:45,24.26,15.64144
1/28/2025 3:50,24.04,15.64344
1/28/2025 3:55,24.12,15.64545
1/28/2025 4:00,23.71,15.64743
1/28/2025 4:05,24.69,15.64949
1/28/2025 4:10,24.42,15.65152
1/28/2025 4:15,23.86,15.65351
1/28/2025 4:20,24.66,15.65557
1/28/2025 4:25,22.88,15.65747
1/28/2025 4:30,23.22,15.65941
1/28/2025 4:35,23.9,15.6614
1/28/2025 4:40,23.53,15.66336
1/28/2025 4:45,24.62,15.66541
1/28/2025 4:50,22.83,15.66731
1/28/2025 4:55,24.6,15.66936
1/28/2025 5:00,22.84,15.67127
1/28/2025 5:05,23.14,15.6732
1/28/2025 5:10,24.5,15.67524
1/28/2025 5:15,24.48,15.67728
1/28/2025 5:20,23.09,15.6792
1/28/2025 5:25,23.95,15.6812
1/28/2025 5:30,22.94,15.68311
1/28/2025 5:35,23.89,15.6851
1/28/2025 5:40,22.89,15.68701
1/28/2025 5:45,24.07,15.68901
1/28/2025 5:50,24.98,15.6911
1/28/2025 5:55,23.86,15.69308
1/28/2025 6:00,24.52,15.69513
1/28/2025 6:05,25.61,15.69726
1/28/2025 6:10,24.8,15.69933
1/28/2025 6:15,24.49,15.70137
1/28/2025 6:20,24.73,15.70343
1/28/2025 6:25,23.45,15.70539
1/28/2025 6:30,22.88,15.70729
1/28/2025 6:35,23.59,15.70926
1/28/2025 6:40,24.76,15.71132
1/28/2025 6:45,23.53,15.71328
1/28/2025 6:50,24.41,15.71532
1/28/2025 6:55,24.15,15.71733
1/28/2025 7:00,24.68,15.71938
1/28/2025 7:05,23.42,15.72134
1/28/2025 7:10,25.09,15.72343
1/28/2025 7:15,24.29,15.72545
1/28/2025 7:20,23.01,15.72737
1/28/2025 7:25,24.3,15.72939
1/28/2025 7:30,24.67,15.73145
1/28/2025 7:35,24.12,15.73346
1/28/2025 7:40,23.89,15.73545
1/28/2025 7:45,24.8,15.73752
1/28/2025 7:50,25.18,15.73962
1/28/2025 7:55,23.53,15.74158
1/28/2025 8:00,22.85,15.74348
1/28/2025 8:05,23.02,15.7454
1/28/2025 8:10,24.48,15.74744
1/28/2025 8:15,23.79,15.74942
1/28/2025 8:20,25.03,15.75151
1/28/2025 8:25,24.05,15.75351
1/28/2025 8:30,23.86,15.7555
1/28/2025 8:35,24.23,15.75752
1/28/2025 8:40,24.79,15.75958
1/28/2025 8:45,24.27,15.76161
1/28/2025 8:50,24.92,15.76368
1/28/2025 8:55,23.97,15.76568
1/28/2025 9:00,23.4,15.76763
1/28/2025 9:05,23.17,15.76956
1/28/2025 9:10,23.32,15.77151
1/28/2025 9:15,22.92,15.77342
1/28/2025 9:20,23.88,15.77541
1/28/2025 9:25,23.71,15.77738
1/28/2025 9:30,23.36,15.77933
1/28/2025 9:35,23.1,15.78125
1/28/2025 9:40,23.81,15.78324
1/28/2025 9:45,24.43,15.78527
1/28/2025 9:50,23.8,15.78726
1/28/2025 9:55,23.73,15.78923
1/28/2025 10:00,23.44,15.79119
1/28/2025 10:05,23.53,15.79315
1/28/2025 10:10,23.64,15.79512
1/28/2025 10:15,24.17,15.79713
1/28/2025 10:20,23.65,15.7991
1/28/2025 10:25,25.01,15.80119
1/28/2025 10:30,23.81,15.80317
1/28/2025 10:35,23.29,15.80511
1/28/2025 10:40,22.88,15.80702
1/28/2025 10:45,23.77,15.809
1/28/2025 10:50,24.86,15.81107
1/28/2025 10:55,23.14,15.813
1/28/2025 11:00,23.87,15.81499
1/28/2025 11:05,23.18,15.81692
1/28/2025 11:10,24.27,15.81894
1/28/2025 11:15,23.07,15.82087
1/28/2025 11:20,25.01,15.82295
1/28/2025 11:25,24.87,15.82502
1/28/2025 11:30,24.02,15.82702
1/28/2025 11:35,23.25,15.82896
1/28/2025 11:40,24.67,15.83102
1/28/2025 11:45,24.92,15.83309
1/28/2025 11:50,24.22,15.83511
1/28/2025 11:55,22.85,15.83702
1/28/2025 12:00,23.77,15.839
1/28/2025 12:05,24.79,15.84106
1/28/2025 12:10,22.91,15.84297
1/28/2025 12:15,23.24,15.84491
1/28/2025 12:20,23.08,15.84683
1/28/2025 12:25,23.05,15.84875
1/28/2025 12:30,23.43,15.85071
1/28/2025 12:35,23.52,15.85267
1/28/2025 12:40,23.08,15.85459
1/28/2025 12:45,23.8,15.85657
1/28/2025 12:50,23.12,15.8585
1/28/2025 12:55,24.18,15.86052
1/28/2025 13:00,25.44,15.86264
1/28/2025 13:05,24.6,15.86469
1/28/2025 13:10,24.35,15.86671
1/28/2025 13:15,23.48,15.86867
1/28/2025 13:20,23.39,15.87062
1/28/2025 13:25,24.8,15.87269
1/28/2025 13:30,23.42,15.87464
1/28/2025 13:35,23.23,15.87658
1/28/2025 13:40,23.85,15.87856
1/28/2025 13:45,22.89,15.88047
1/28/2025 13:50,24.39,15.8825
1/28/2025 13:55,23.2,15.88444
1/28/2025 14:00,24.45,15.88647
1/28/2025 14:05,24.14,15.88848
1/28/2025 14:10,24.07,15.89049
1/28/2025 14:15,23.02,15.89241
1/28/2025 14:20,24.61,15.89446
1/28/2025 14:25,22.95,15.89637
1/28/2025 14:30,23.78,15.89835
1/28/2025 14:35,24.95,15.90043
1/28/2025 14:40,22.98,15.90235
1/28/2025 14:45,23.23,15.90428
1/28/2025 14:50,23.31,15.90623
1/28/2025 14:55,25.12,15.90832
1/28/2025 15:00,24.26,15.91034
1/28/2025 15:05,24.17,15.91235
1/28/2025 15:10,23.16,15.91428
1/28/2025 15:15,23.83,15.91627
1/28/2025 15:20,23.08,15.91819
1/28/2025 15:25,23.54,15.92016
1/28/2025 15:30,25.03,15.92224
1/28/2025 15:35,24.11,15.92425
1/28/2025 15:40,24.53,15.92629
1/28/2025 15:45,26.5,15.9285
1/28/2025 15:50,23.53,15.93046
1/28/2025 15:55,23.09,15.93239
1/28/2025 16:00,22.81,15.93429
1/28/2025 16:05,25.09,15.93638
1/28/2025 16:10,25.09,15.93847
1/28/2025 16:15,23.74,15.94045
1/28/2025 16:20,25.03,15.94254
1/28/2025 16:25,24.36,15.94457
1/28/2025 16:30,24.06,15.94657
1/28/2025 16:35,23.44,15.94852
1/28/2025 16:40,24.13,15.95054
1/28/2025 16:45,23.25,15.95247
1/28/2025 16:50,24.31,15.9545
1/28/2025 16:55,24.62,15.95655
1/28/2025 17:00,23.13,15.95848
1/28/2025 17:05,24.2,15.9605
1/28/2025 17:10,25.08,15.96259
1/28/2025 17:15,23.53,15.96455
1/28/2025 17:20,23.37,15.96649
1/28/2025 17:25,22.85,15.9684
1/28/2025 17:30,24.98,15.97048
1/28/2025 17:35,24.22,15.9725
1/28/2025 17:40,23.5,15.97446
1/28/2025 17:45,24.11,15.97647
1/28/2025 17:50,24.44,15.9785
1/28/2025 17:55,22.95,15.98041
1/28/2025 18:00,25.03,15.9825
1/28/2025 18:05,25.16,15.9846
1/28/2025 18:10,23.86,15.98659
1/28/2025 18:15,24.59,15.98863
1/28/2025 18:20,24.58,15.99068
1/28/2025 18:25,23.51,15.99264
1/28/2025 18:30,24.3,15.99467
1/28/2025 18:35,23.28,15.99661
1/28/2025 18:40,24.83,15.99867
1/28/2025 18:45,23.6,16.00064
1/28/2025 18:50,23.13,16.00257
1/28/2025 18:55,24.85,16.00464
1/28/2025 19:00,23.92,16.00663
1/28/2025 19:05,23.03,16.00855
1/28/2025 19:10,25.08,16.01064
1/28/2025 19:15,23.48,16.0126
1/28/2025 19:20,23.61,16.01457
1/28/2025 19:25,23.62,16.01653
1/28/2025 19:30,24.43,16.01857
1/28/2025 19:35,24.17,16.02058
1/28/2025 19:40,23.51,16.02254
1/28/2025 19:45,24.71,16.0246
1/28/2025 19:50,23.91,16.0266
1/28/2025 19:55,24.28,16.02862
1/28/2025 20:00,23.03,16.03054
1/28/2025 20:05,23.99,16.03254
1/28/2025 20:10,23.69,16.03451
1/28/2025 20:15,23.94,16.03651
1/28/2025 20:20,23.43,16.03846
1/28/2025 20:25,24.17,16.04047
1/28/2025 20:30,24.69,16.04253
1/28/2025 20:35,24.39,16.04456
1/28/2025 20:40,24.37,16.04659
1/28/2025 20:45,24.35,16.04862
1/28/2025 20:50,24.21,16.05064
1/28/2025 20:55,24.66,16.0527
1/28/2025 21:00,23.15,16.05462
1/28/2025 21:05,24.45,16.05666
1/28/2025 21:10,25.12,16.05876
1/28/2025 21:15,24.94,16.06083
1/28/2025 21:20,22.91,16.06274
1/28/2025 21:25,24.69,16.0648
1/28/2025 21:30,23.55,16.06676
1/28/2025 21:35,25.17,16.06886
1/28/2025 21:40,24.48,16.0709
1/28/2025 21:45,24.25,16.07292
1/28/2025 21:50,23,16.07484
1/28/2025 21:55,23.61,16.07681
1/28/2025 22:00,24.15,16.07882
1/28/2025 22:05,24.01,16.08082
1/28/2025 22:10,24.38,16.08285
1/28/2025 22:15,24.35,16.08488
1/28/2025 22:20,24.35,16.08691
1/28/2025 22:25,24.38,16.08894
1/28/2025 22:30,23.17,16.09087
1/28/2025 22:35,23.73,16.09285
1/28/2025 22:40,23.79,16.09483
1/28/2025 22:45,23.72,16.09681
1/28/2025 22:50,23.78,16.09879
1/28/2025 22:55,24.02,16.10079
1/28/2025 23:00,23.39,16.10274
1/28/2025 23:05,23,16.10466
1/28/2025 23:10,23.26,16.1066
1/28/2025 23:15,22.82,16.1085
1/28/2025 23:20,23.1,16.11042
1/28/2025 23:25,23.73,16.1124
1/28/2025 23:30,24.43,16.11444
1/28/2025 23:35,22.91,16.11634
1/28/2025 23:40,23.54,16.11831
1/28/2025 23:45,22.99,16.12022
1/28/2025 23:50,25.18,16.12232
1/28/2025 23:55,23.11,16.12425
1/29/2025 0:00,23.88,16.12624
1/29/2025 0:05,22.92,16.12815
1/29/2025 0:10,23.08,16.13007
1/29/2025 0:15,23.39,16.13202
1/29/2025 0:20,24.16,16.13403
1/29/2025 0:25,23.22,16.13597
1/29/2025 0:30,23.91,16.13796
1/29/2025 0:35,23.91,16.13995
1/29/2025 0:40,26.17,16.14213
1/29/2025 0:45,22.93,16.14404
1/29/2025 0:50,24.26,16.14606
1/29/2025 0:55,23.64,16.14804
1/29/2025 1:00,23.77,16.15002
1/29/2025 1:05,23.02,16.15193
1/29/2025 1:10,24.24,16.15395
1/29/2025 1:15,23.27,16.15589
1/29/2025 1:20,23.37,16.15784
1/29/2025 1:25,22.87,16.15975
1/29/2025 1:30,24.69,16.1618
1/29/2025 1:35,23.59,16.16377
1/29/2025 1:40,24.99,16.16585
1/29/2025 1:45,24.92,16.16793
1/29/2025 1:50,23.38,16.16988
1/29/2025 1:55,23.39,16.17183
1/29/2025 2:00,23.13,16.17376
1/29/2025 2:05,23.83,16.17574
1/29/2025 2:10,22.97,16.17765
1/29/2025 2:15,23.23,16.17959
1/29/2025 2:20,24.59,16.18164
1/29/2025 2:25,23.01,16.18356
1/29/2025 2:30,24.31,16.18558
1/29/2025 2:35,24.71,16.18764
1/29/2025 2:40,24.71,16.1897
1/29/2025 2:45,23.95,16.1917
1/29/2025 2:50,23.52,16.19366
1/29/2025 2:55,24.03,16.19566
1/29/2025 3:00,23.6,16.19763
1/29/2025 3:05,23.71,16.1996
1/29/2025 3:10,24.06,16.20161
1/29/2025 3:15,23.87,16.2036
1/29/2025 3:20,23.34,16.20554
1/29/2025 3:25,24.37,16.20757
1/29/2025 3:30,23.94,16.20957
1/29/2025 3:35,24.87,16.21164
1/29/2025 3:40,23.58,16.2136
1/29/2025 3:45,23.13,16.21553
1/29/2025 3:50,23.28,16.21747
1/29/2025 3:55,23.29,16.21941
